date,home_team,away_team,home_score,away_score,tournament
6/15/2021,Canada,Haiti,3,0,FIFA World Cup qualification
6/15/2021,Curaçao,Panama,0,0,FIFA World Cup qualification
6/15/2021,El Salvador,Saint Kitts and Nevis,2,0,FIFA World Cup qualification
6/15/2021,Tunisia,Mali,1,0,Friendly
6/15/2021,Hungary,Portugal,0,3,UEFA Euro
6/15/2021,Germany,France,0,1,UEFA Euro
6/15/2021,Kuwait,Taiwan,2,1,FIFA World Cup qualification
6/16/2021,Turkey,Wales,0,2,UEFA Euro
6/16/2021,Italy,Switzerland,3,0,UEFA Euro
6/16/2021,Russia,Finland,1,0,UEFA Euro
6/17/2021,Denmark,Belgium,1,2,UEFA Euro
6/17/2021,Ukraine,North Macedonia,2,1,UEFA Euro
6/17/2021,Netherlands,Austria,2,0,UEFA Euro
6/17/2021,Colombia,Venezuela,0,0,Copa América
6/17/2021,Brazil,Peru,4,0,Copa América
6/17/2021,Algeria,Liberia,5,1,Friendly
6/18/2021,Croatia,Czech Republic,1,1,UEFA Euro
6/18/2021,England,Scotland,0,0,UEFA Euro
6/18/2021,Sweden,Slovakia,1,0,UEFA Euro
6/18/2021,Chile,Bolivia,1,0,Copa América
6/18/2021,Argentina,Uruguay,1,0,Copa América
6/19/2021,Spain,Poland,1,1,UEFA Euro
6/19/2021,Hungary,France,1,1,UEFA Euro
6/19/2021,Germany,Portugal,4,2,UEFA Euro
6/19/2021,Libya,Sudan,0,1,Arab Cup qualification
6/20/2021,Italy,Wales,1,0,UEFA Euro
6/20/2021,Switzerland,Turkey,3,1,UEFA Euro
6/20/2021,Venezuela,Ecuador,2,2,Copa América
6/20/2021,Colombia,Peru,1,2,Copa América
6/21/2021,Denmark,Russia,4,1,UEFA Euro
6/21/2021,Finland,Belgium,0,2,UEFA Euro
6/21/2021,Netherlands,North Macedonia,3,0,UEFA Euro
6/21/2021,Ukraine,Austria,0,1,UEFA Euro
6/21/2021,Uruguay,Chile,1,1,Copa América
6/21/2021,Argentina,Paraguay,1,0,Copa América
6/22/2021,Scotland,Croatia,1,3,UEFA Euro
6/22/2021,England,Czech Republic,1,0,UEFA Euro
6/22/2021,Mauritania,Yemen,2,0,Arab Cup qualification
6/23/2021,Spain,Slovakia,5,0,UEFA Euro
6/23/2021,Sweden,Poland,3,2,UEFA Euro
6/23/2021,Germany,Hungary,2,2,UEFA Euro
6/23/2021,Portugal,France,2,2,UEFA Euro
6/23/2021,Ecuador,Peru,2,2,Copa América
6/23/2021,Brazil,Colombia,2,1,Copa América
6/23/2021,Lebanon,Djibouti,1,0,Arab Cup qualification
6/24/2021,Bolivia,Uruguay,0,2,Copa América
6/24/2021,Chile,Paraguay,0,2,Copa América
6/24/2021,Palestine,Comoros,5,1,Arab Cup qualification
6/25/2021,Bahrain,Kuwait,2,0,Arab Cup qualification
6/26/2021,Italy,Austria,2,1,UEFA Euro
6/26/2021,Wales,Denmark,0,4,UEFA Euro
6/27/2021,Netherlands,Czech Republic,0,2,UEFA Euro
6/27/2021,Belgium,Portugal,1,0,UEFA Euro
6/27/2021,Brazil,Ecuador,1,1,Copa América
6/27/2021,Venezuela,Peru,0,1,Copa América
6/27/2021,El Salvador,Guatemala,0,0,Friendly
6/28/2021,Croatia,Spain,3,5,UEFA Euro
6/28/2021,France,Switzerland,3,3,UEFA Euro
6/28/2021,Argentina,Bolivia,4,1,Copa América
6/28/2021,Uruguay,Paraguay,1,0,Copa América
6/29/2021,England,Germany,2,0,UEFA Euro
6/29/2021,Sweden,Ukraine,1,2,UEFA Euro
6/30/2021,Mexico,Panama,3,0,Friendly
7/2/2021,Switzerland,Spain,1,1,UEFA Euro
7/2/2021,Belgium,Italy,1,2,UEFA Euro
7/2/2021,Peru,Paraguay,3,3,Copa América
7/2/2021,Brazil,Chile,1,0,Copa América
7/2/2021,Haiti,Saint Vincent and the Grenadines,6,1,Gold Cup qualification
7/2/2021,Trinidad and Tobago,Montserrat,6,1,Gold Cup qualification
7/2/2021,Bermuda,Barbados,8,1,Gold Cup qualification
7/3/2021,Czech Republic,Denmark,1,2,UEFA Euro
7/3/2021,Ukraine,England,0,4,UEFA Euro
7/3/2021,Mexico,Nigeria,4,0,Friendly
7/3/2021,Uruguay,Colombia,0,0,Copa América
7/3/2021,Argentina,Ecuador,3,0,Copa América
7/3/2021,Guatemala,Guyana,4,0,Gold Cup qualification
7/4/2021,Qatar,El Salvador,1,0,Friendly
7/5/2021,Brazil,Peru,1,0,Copa América
7/6/2021,Argentina,Colombia,1,1,Copa América
7/6/2021,Italy,Spain,1,1,UEFA Euro
7/6/2021,Haiti,Bermuda,4,1,Gold Cup qualification
7/6/2021,Eswatini,Lesotho,3,1,COSAFA Cup
7/6/2021,South Africa,Botswana,1,0,COSAFA Cup
7/7/2021,England,Denmark,2,1,UEFA Euro
7/7/2021,Mozambique,Zimbabwe,0,0,COSAFA Cup
7/7/2021,Senegal,Namibia,1,2,COSAFA Cup
7/8/2021,Zambia,Lesotho,1,2,COSAFA Cup
7/8/2021,South Africa,Eswatini,1,0,COSAFA Cup
7/9/2021,Peru,Colombia,2,3,Copa América
7/9/2021,Malawi,Zimbabwe,2,2,COSAFA Cup
7/9/2021,Senegal,Mozambique,1,0,COSAFA Cup
7/10/2021,Brazil,Argentina,0,1,Copa América
7/10/2021,Lesotho,Botswana,0,4,COSAFA Cup
7/10/2021,Zambia,Eswatini,0,1,COSAFA Cup
7/10/2021,Mexico,Trinidad and Tobago,0,0,Gold Cup
7/11/2021,England,Italy,1,1,UEFA Euro
7/11/2021,Namibia,Zimbabwe,2,0,COSAFA Cup
7/11/2021,Mozambique,Malawi,2,0,COSAFA Cup
7/11/2021,El Salvador,Guatemala,2,0,Gold Cup
7/11/2021,United States,Haiti,1,0,Gold Cup
7/12/2021,Jamaica,Suriname,2,0,Gold Cup
7/13/2021,Botswana,Zambia,1,2,COSAFA Cup
7/13/2021,South Africa,Lesotho,4,0,COSAFA Cup
7/13/2021,Senegal,Zimbabwe,2,1,COSAFA Cup
7/13/2021,Malawi,Namibia,1,1,COSAFA Cup
7/13/2021,Qatar,Panama,3,3,Gold Cup
7/13/2021,Honduras,Grenada,4,0,Gold Cup
7/14/2021,South Africa,Zambia,0,0,COSAFA Cup
7/14/2021,Eswatini,Botswana,1,1,COSAFA Cup
7/14/2021,Mozambique,Namibia,1,0,COSAFA Cup
7/14/2021,Senegal,Malawi,2,1,COSAFA Cup
7/14/2021,Trinidad and Tobago,El Salvador,0,2,Gold Cup
7/14/2021,Guatemala,Mexico,0,3,Gold Cup
7/15/2021,Haiti,Canada,1,4,Gold Cup
7/16/2021,Senegal,Eswatini,2,2,COSAFA Cup
7/16/2021,South Africa,Mozambique,3,0,COSAFA Cup
7/16/2021,Suriname,Costa Rica,1,2,Gold Cup
7/17/2021,Grenada,Qatar,0,4,Gold Cup
7/17/2021,Panama,Honduras,2,3,Gold Cup
7/18/2021,Eswatini,Mozambique,1,1,COSAFA Cup
7/18/2021,South Africa,Senegal,0,0,COSAFA Cup
7/18/2021,Guatemala,Trinidad and Tobago,1,1,Gold Cup
7/18/2021,Mexico,El Salvador,1,0,Gold Cup
7/18/2021,United States,Canada,1,0,Gold Cup
7/20/2021,Costa Rica,Jamaica,1,0,Gold Cup
7/20/2021,Panama,Grenada,3,1,Gold Cup
7/20/2021,Honduras,Qatar,0,2,Gold Cup
7/24/2021,Mexico,Honduras,3,0,Gold Cup
7/24/2021,Qatar,El Salvador,3,2,Gold Cup
7/25/2021,Costa Rica,Canada,0,2,Gold Cup
7/25/2021,United States,Jamaica,1,0,Gold Cup
7/29/2021,Mexico,Canada,2,1,Gold Cup
7/29/2021,United States,Qatar,1,0,Gold Cup
8/1/2021,United States,Mexico,1,0,Gold Cup
8/21/2021,El Salvador,Costa Rica,0,0,Friendly
8/22/2021,Niger,Sudan,2,1,Friendly
8/26/2021,Sudan,Niger,3,0,Friendly
8/26/2021,Ethiopia,Sierra Leone,0,0,Friendly
8/29/2021,Ethiopia,Uganda,2,1,Friendly
9/1/2021,Bahrain,Haiti,6,1,Friendly
9/1/2021,Comoros,Seychelles,7,1,Friendly
9/1/2021,Finland,Wales,0,0,Friendly
9/1/2021,Qatar,Serbia,0,4,Friendly
9/1/2021,Switzerland,Greece,2,1,Friendly
9/1/2021,Central African Republic,Cape Verde,1,1,FIFA World Cup qualification
9/1/2021,Mali,Rwanda,1,0,FIFA World Cup qualification
9/1/2021,Egypt,Angola,1,0,FIFA World Cup qualification
9/1/2021,Libya,Gabon,2,1,FIFA World Cup qualification
9/1/2021,Senegal,Togo,2,0,FIFA World Cup qualification
9/1/2021,Guinea-Bissau,Guinea,1,1,FIFA World Cup qualification
9/1/2021,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification
9/1/2021,Luxembourg,Azerbaijan,2,1,FIFA World Cup qualification
9/1/2021,Kazakhstan,Ukraine,2,2,FIFA World Cup qualification
9/1/2021,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification
9/1/2021,Faroe Islands,Israel,0,4,FIFA World Cup qualification
9/1/2021,Denmark,Scotland,2,0,FIFA World Cup qualification
9/1/2021,Moldova,Austria,0,2,FIFA World Cup qualification
9/1/2021,Norway,Netherlands,1,1,FIFA World Cup qualification
9/1/2021,Latvia,Gibraltar,3,1,FIFA World Cup qualification
9/1/2021,Turkey,Montenegro,2,2,FIFA World Cup qualification
9/1/2021,Malta,Cyprus,3,0,FIFA World Cup qualification
9/1/2021,Slovenia,Slovakia,1,1,FIFA World Cup qualification
9/1/2021,Russia,Croatia,0,0,FIFA World Cup qualification
9/2/2021,Kyrgyzstan,Palestine,1,0,Three Nations Cup
9/2/2021,Nepal,India,1,1,Friendly
9/2/2021,Niger,Burkina Faso,0,2,FIFA World Cup qualification
9/2/2021,Algeria,Djibouti,8,0,FIFA World Cup qualification
9/2/2021,Kenya,Uganda,0,0,FIFA World Cup qualification
9/2/2021,Namibia,Congo,1,1,FIFA World Cup qualification
9/2/2021,Morocco,Sudan,2,0,FIFA World Cup qualification
9/2/2021,DR Congo,Tanzania,1,1,FIFA World Cup qualification
9/2/2021,Madagascar,Benin,0,1,FIFA World Cup qualification
9/2/2021,South Korea,Iraq,0,0,FIFA World Cup qualification
9/2/2021,Iran,Syria,1,0,FIFA World Cup qualification
9/2/2021,United Arab Emirates,Lebanon,0,0,FIFA World Cup qualification
9/2/2021,Japan,Oman,0,1,FIFA World Cup qualification
9/2/2021,Australia,China PR,3,0,FIFA World Cup qualification
9/2/2021,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification
9/2/2021,Georgia,Kosovo,0,1,FIFA World Cup qualification
9/2/2021,Sweden,Spain,2,1,FIFA World Cup qualification
9/2/2021,Italy,Bulgaria,1,1,FIFA World Cup qualification
9/2/2021,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification
9/2/2021,Czech Republic,Belarus,1,0,FIFA World Cup qualification
9/2/2021,Estonia,Belgium,2,5,FIFA World Cup qualification
9/2/2021,Andorra,San Marino,2,0,FIFA World Cup qualification
9/2/2021,Hungary,England,0,4,FIFA World Cup qualification
9/2/2021,Poland,Albania,4,1,FIFA World Cup qualification
9/2/2021,Iceland,Romania,0,2,FIFA World Cup qualification
9/2/2021,Liechtenstein,Germany,0,2,FIFA World Cup qualification
9/2/2021,North Macedonia,Armenia,0,0,FIFA World Cup qualification
9/2/2021,Bolivia,Colombia,1,1,FIFA World Cup qualification
9/2/2021,Ecuador,Paraguay,2,0,FIFA World Cup qualification
9/2/2021,Peru,Uruguay,1,1,FIFA World Cup qualification
9/2/2021,Venezuela,Argentina,1,3,FIFA World Cup qualification
9/2/2021,Chile,Brazil,0,1,FIFA World Cup qualification
9/2/2021,Canada,Honduras,1,1,FIFA World Cup qualification
9/2/2021,El Salvador,United States,0,0,FIFA World Cup qualification
9/2/2021,Panama,Costa Rica,0,0,FIFA World Cup qualification
9/2/2021,Mexico,Jamaica,2,1,FIFA World Cup qualification
9/3/2021,Mauritania,Zambia,1,2,FIFA World Cup qualification
9/3/2021,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification
9/3/2021,Nigeria,Liberia,2,0,FIFA World Cup qualification
9/3/2021,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification
9/3/2021,Cameroon,Malawi,2,0,FIFA World Cup qualification
9/3/2021,Zimbabwe,South Africa,0,0,FIFA World Cup qualification
9/3/2021,Ghana,Ethiopia,1,0,FIFA World Cup qualification
9/4/2021,Bosnia and Herzegovina,Kuwait,1,0,Friendly
9/4/2021,Burundi,Seychelles,8,1,Friendly
9/4/2021,Haiti,Jordan,2,0,Friendly
9/4/2021,Qatar,Portugal,1,3,Friendly
9/4/2021,Republic of Ireland,Azerbaijan,1,1,FIFA World Cup qualification
9/4/2021,Serbia,Luxembourg,4,1,FIFA World Cup qualification
9/4/2021,Finland,Kazakhstan,1,0,FIFA World Cup qualification
9/4/2021,Ukraine,France,1,1,FIFA World Cup qualification
9/4/2021,Faroe Islands,Denmark,0,1,FIFA World Cup qualification
9/4/2021,Scotland,Moldova,1,0,FIFA World Cup qualification
9/4/2021,Israel,Austria,5,2,FIFA World Cup qualification
9/4/2021,Latvia,Norway,0,2,FIFA World Cup qualification
9/4/2021,Gibraltar,Turkey,0,3,FIFA World Cup qualification
9/4/2021,Netherlands,Montenegro,4,0,FIFA World Cup qualification
9/4/2021,Slovenia,Malta,1,0,FIFA World Cup qualification
9/4/2021,Cyprus,Russia,0,2,FIFA World Cup qualification
9/4/2021,Slovakia,Croatia,0,1,FIFA World Cup qualification
9/5/2021,Bangladesh,Palestine,0,2,Three Nations Cup
9/5/2021,Estonia,Northern Ireland,0,1,Friendly
9/5/2021,Nepal,India,1,2,Friendly
9/5/2021,Sweden,Uzbekistan,2,1,Friendly
9/5/2021,Rwanda,Kenya,1,1,FIFA World Cup qualification
9/5/2021,Gabon,Egypt,1,1,FIFA World Cup qualification
9/5/2021,Togo,Namibia,0,1,FIFA World Cup qualification
9/5/2021,Kosovo,Greece,1,1,FIFA World Cup qualification
9/5/2021,Spain,Georgia,4,0,FIFA World Cup qualification
9/5/2021,Bulgaria,Lithuania,1,0,FIFA World Cup qualification
9/5/2021,Switzerland,Italy,0,0,FIFA World Cup qualification
9/5/2021,Belarus,Wales,2,3,FIFA World Cup qualification
9/5/2021,Belgium,Czech Republic,3,0,FIFA World Cup qualification
9/5/2021,England,Andorra,4,0,FIFA World Cup qualification
9/5/2021,Albania,Hungary,1,0,FIFA World Cup qualification
9/5/2021,San Marino,Poland,1,7,FIFA World Cup qualification
9/5/2021,Iceland,North Macedonia,2,2,FIFA World Cup qualification
9/5/2021,Germany,Armenia,6,0,FIFA World Cup qualification
9/5/2021,Romania,Liechtenstein,2,0,FIFA World Cup qualification
9/5/2021,Ecuador,Chile,0,0,FIFA World Cup qualification
9/5/2021,Paraguay,Colombia,1,1,FIFA World Cup qualification
9/5/2021,Uruguay,Bolivia,4,2,FIFA World Cup qualification
9/5/2021,Peru,Venezuela,1,0,FIFA World Cup qualification
9/5/2021,Costa Rica,Mexico,0,1,FIFA World Cup qualification
9/5/2021,El Salvador,Honduras,0,0,FIFA World Cup qualification
9/5/2021,Jamaica,Panama,0,3,FIFA World Cup qualification
9/5/2021,United States,Canada,1,1,FIFA World Cup qualification
9/6/2021,Djibouti,Niger,2,4,FIFA World Cup qualification
9/6/2021,Liberia,Central African Republic,1,0,FIFA World Cup qualification
9/6/2021,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification
9/6/2021,Uganda,Mali,0,0,FIFA World Cup qualification
9/6/2021,South Africa,Ghana,1,0,FIFA World Cup qualification
9/6/2021,Benin,DR Congo,1,1,FIFA World Cup qualification
9/7/2021,Kyrgyzstan,Bangladesh,4,1,Three Nations Cup
9/7/2021,Bahrain,Jordan,1,2,Friendly
9/7/2021,Comoros,Burundi,1,0,Friendly
9/7/2021,Luxembourg,Qatar,1,1,Friendly
9/7/2021,Burkina Faso,Algeria,1,1,FIFA World Cup qualification
9/7/2021,Zambia,Tunisia,0,2,FIFA World Cup qualification
9/7/2021,Equatorial Guinea,Mauritania,1,0,FIFA World Cup qualification
9/7/2021,Cape Verde,Nigeria,1,2,FIFA World Cup qualification
9/7/2021,Malawi,Mozambique,1,0,FIFA World Cup qualification
9/7/2021,Angola,Libya,0,1,FIFA World Cup qualification
9/7/2021,Ethiopia,Zimbabwe,1,0,FIFA World Cup qualification
9/7/2021,Congo,Senegal,1,3,FIFA World Cup qualification
9/7/2021,Sudan,Guinea-Bissau,2,4,FIFA World Cup qualification
9/7/2021,Tanzania,Madagascar,3,2,FIFA World Cup qualification
9/7/2021,Syria,United Arab Emirates,1,1,FIFA World Cup qualification
9/7/2021,South Korea,Lebanon,1,0,FIFA World Cup qualification
9/7/2021,Iraq,Iran,0,3,FIFA World Cup qualification
9/7/2021,China PR,Japan,0,1,FIFA World Cup qualification
9/7/2021,Vietnam,Australia,0,1,FIFA World Cup qualification
9/7/2021,Oman,Saudi Arabia,0,1,FIFA World Cup qualification
9/7/2021,Republic of Ireland,Serbia,1,1,FIFA World Cup qualification
9/7/2021,Azerbaijan,Portugal,0,3,FIFA World Cup qualification
9/7/2021,Bosnia and Herzegovina,Kazakhstan,2,2,FIFA World Cup qualification
9/7/2021,France,Finland,2,0,FIFA World Cup qualification
9/7/2021,Faroe Islands,Moldova,2,1,FIFA World Cup qualification
9/7/2021,Austria,Scotland,0,1,FIFA World Cup qualification
9/7/2021,Denmark,Israel,5,0,FIFA World Cup qualification
9/7/2021,Montenegro,Latvia,0,0,FIFA World Cup qualification
9/7/2021,Netherlands,Turkey,6,1,FIFA World Cup qualification
9/7/2021,Norway,Gibraltar,5,1,FIFA World Cup qualification
9/7/2021,Croatia,Slovenia,3,0,FIFA World Cup qualification
9/7/2021,Slovakia,Cyprus,2,0,FIFA World Cup qualification
9/7/2021,Russia,Malta,2,0,FIFA World Cup qualification
9/8/2021,Bulgaria,Georgia,4,1,Friendly
9/8/2021,Czech Republic,Ukraine,1,1,Friendly
9/8/2021,Guatemala,Nicaragua,2,2,Friendly
9/8/2021,Kosovo,Spain,0,2,FIFA World Cup qualification
9/8/2021,Greece,Sweden,2,1,FIFA World Cup qualification
9/8/2021,Northern Ireland,Switzerland,0,0,FIFA World Cup qualification
9/8/2021,Italy,Lithuania,5,0,FIFA World Cup qualification
9/8/2021,Wales,Estonia,0,0,FIFA World Cup qualification
9/8/2021,Belarus,Belgium,0,1,FIFA World Cup qualification
9/8/2021,Albania,San Marino,5,0,FIFA World Cup qualification
9/8/2021,Hungary,Andorra,2,1,FIFA World Cup qualification
9/8/2021,Poland,England,1,1,FIFA World Cup qualification
9/8/2021,Iceland,Germany,0,4,FIFA World Cup qualification
9/8/2021,Armenia,Liechtenstein,1,1,FIFA World Cup qualification
9/8/2021,North Macedonia,Romania,0,0,FIFA World Cup qualification
9/8/2021,Costa Rica,Jamaica,1,1,FIFA World Cup qualification
9/8/2021,Panama,Mexico,1,1,FIFA World Cup qualification
9/8/2021,Canada,El Salvador,3,0,FIFA World Cup qualification
9/8/2021,Honduras,United States,1,4,FIFA World Cup qualification
9/9/2021,Colombia,Chile,3,1,FIFA World Cup qualification
9/9/2021,Paraguay,Venezuela,2,1,FIFA World Cup qualification
9/9/2021,Uruguay,Ecuador,1,0,FIFA World Cup qualification
9/9/2021,Argentina,Bolivia,3,0,FIFA World Cup qualification
9/9/2021,Brazil,Peru,2,0,FIFA World Cup qualification
9/24/2021,El Salvador,Guatemala,0,2,Friendly
9/30/2021,Egypt,Liberia,2,0,Friendly
10/1/2021,Sri Lanka,Bangladesh,0,1,SAFF Cup
10/1/2021,Maldives,Nepal,0,1,SAFF Cup
10/4/2021,Bangladesh,India,1,1,SAFF Cup
10/4/2021,Sri Lanka,Nepal,2,3,SAFF Cup
10/6/2021,Sudan,Guinea,1,1,FIFA World Cup qualification
10/6/2021,Morocco,Guinea-Bissau,5,0,FIFA World Cup qualification
10/6/2021,Bahrain,Curaçao,4,0,Friendly
10/6/2021,Jordan,Malaysia,4,0,Friendly
10/6/2021,Sierra Leone,South Sudan,1,1,Friendly
10/6/2021,Italy,Spain,1,2,UEFA Nations League
10/7/2021,Iraq,Lebanon,0,0,FIFA World Cup qualification
10/7/2021,South Korea,Syria,2,1,FIFA World Cup qualification
10/7/2021,United Arab Emirates,Iran,0,1,FIFA World Cup qualification
10/7/2021,Saudi Arabia,Japan,1,0,FIFA World Cup qualification
10/7/2021,China PR,Vietnam,3,2,FIFA World Cup qualification
10/7/2021,Australia,Oman,3,1,FIFA World Cup qualification
10/7/2021,Honduras,Costa Rica,0,0,FIFA World Cup qualification
10/7/2021,United States,Jamaica,2,0,FIFA World Cup qualification
10/7/2021,El Salvador,Panama,1,0,FIFA World Cup qualification
10/7/2021,Mexico,Canada,1,1,FIFA World Cup qualification
10/7/2021,Equatorial Guinea,Zambia,2,0,FIFA World Cup qualification
10/7/2021,Tunisia,Mauritania,3,0,FIFA World Cup qualification
10/7/2021,Liberia,Cape Verde,1,2,FIFA World Cup qualification
10/7/2021,Nigeria,Central African Republic,0,1,FIFA World Cup qualification
10/7/2021,Rwanda,Uganda,0,1,FIFA World Cup qualification
10/7/2021,Mali,Kenya,5,0,FIFA World Cup qualification
10/7/2021,DR Congo,Madagascar,2,0,FIFA World Cup qualification
10/7/2021,Tanzania,Benin,0,1,FIFA World Cup qualification
10/7/2021,Ecuador,Bolivia,3,0,FIFA World Cup qualification
10/7/2021,Venezuela,Brazil,1,3,FIFA World Cup qualification
10/7/2021,Paraguay,Argentina,0,0,FIFA World Cup qualification
10/7/2021,Peru,Chile,2,0,FIFA World Cup qualification
10/7/2021,Uruguay,Colombia,0,0,FIFA World Cup qualification
10/7/2021,Indonesia,Taiwan,2,1,AFC Asian Cup qualification
10/7/2021,India,Sri Lanka,0,0,SAFF Cup
10/7/2021,Maldives,Bangladesh,2,0,SAFF Cup
10/7/2021,Belgium,France,2,3,UEFA Nations League
10/8/2021,Czech Republic,Wales,2,2,FIFA World Cup qualification
10/8/2021,Estonia,Belarus,2,0,FIFA World Cup qualification
10/8/2021,Gibraltar,Montenegro,0,3,FIFA World Cup qualification
10/8/2021,Latvia,Netherlands,0,1,FIFA World Cup qualification
10/8/2021,Turkey,Norway,1,1,FIFA World Cup qualification
10/8/2021,Malta,Slovenia,0,4,FIFA World Cup qualification
10/8/2021,Cyprus,Croatia,0,3,FIFA World Cup qualification
10/8/2021,Russia,Slovakia,1,0,FIFA World Cup qualification
10/8/2021,Iceland,Armenia,1,1,FIFA World Cup qualification
10/8/2021,Germany,Romania,2,1,FIFA World Cup qualification
10/8/2021,Liechtenstein,North Macedonia,0,4,FIFA World Cup qualification
10/8/2021,Algeria,Niger,6,1,FIFA World Cup qualification
10/8/2021,Djibouti,Burkina Faso,0,4,FIFA World Cup qualification
10/8/2021,Malawi,Ivory Coast,0,3,FIFA World Cup qualification
10/8/2021,Cameroon,Mozambique,3,1,FIFA World Cup qualification
10/8/2021,Angola,Gabon,3,1,FIFA World Cup qualification
10/8/2021,Egypt,Libya,1,0,FIFA World Cup qualification
10/9/2021,Azerbaijan,Republic of Ireland,0,3,FIFA World Cup qualification
10/9/2021,Luxembourg,Serbia,0,1,FIFA World Cup qualification
10/9/2021,Sweden,Kosovo,3,0,FIFA World Cup qualification
10/9/2021,Georgia,Greece,0,2,FIFA World Cup qualification
10/9/2021,Lithuania,Bulgaria,3,1,FIFA World Cup qualification
10/9/2021,Switzerland,Northern Ireland,2,0,FIFA World Cup qualification
10/9/2021,Finland,Ukraine,1,2,FIFA World Cup qualification
10/9/2021,Kazakhstan,Bosnia and Herzegovina,0,2,FIFA World Cup qualification
10/9/2021,Scotland,Israel,3,2,FIFA World Cup qualification
10/9/2021,Faroe Islands,Austria,0,2,FIFA World Cup qualification
10/9/2021,Moldova,Denmark,0,4,FIFA World Cup qualification
10/9/2021,Andorra,England,0,5,FIFA World Cup qualification
10/9/2021,Hungary,Albania,0,1,FIFA World Cup qualification
10/9/2021,Poland,San Marino,5,0,FIFA World Cup qualification
10/9/2021,Ethiopia,South Africa,1,3,FIFA World Cup qualification
10/9/2021,Ghana,Zimbabwe,3,1,FIFA World Cup qualification
10/9/2021,Togo,Congo,1,1,FIFA World Cup qualification
10/9/2021,Senegal,Namibia,4,1,FIFA World Cup qualification
10/9/2021,Guinea,Sudan,2,2,FIFA World Cup qualification
10/9/2021,Curaçao,New Zealand,1,2,Friendly
10/9/2021,Gambia,Sierra Leone,1,2,Friendly
10/9/2021,Portugal,Qatar,3,0,Friendly
10/9/2021,Uzbekistan,Malaysia,5,1,Friendly
10/9/2021,Guam,Cambodia,0,1,AFC Asian Cup qualification
10/9/2021,Morocco,Guinea-Bissau,3,0,FIFA World Cup qualification
10/10/2021,Costa Rica,El Salvador,2,1,FIFA World Cup qualification
10/10/2021,Jamaica,Canada,0,0,FIFA World Cup qualification
10/10/2021,Panama,United States,1,0,FIFA World Cup qualification
